"id_product";"id_shop";"id_lang";"description";"description_short";"link_rewrite";"meta_description";"meta_keywords";"meta_title";"name";"available_now";"available_later"
"416";"1";"1";"<p><strong><span id=""Section-Title"">Floating Mechanism Design</span></strong><br />Kowa's floating mechanism design virtually eliminates optical abberations from close distance to infinity<br /><br /><strong>High Resolution</strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Ideal for Megapixel Cameras</strong><br />Assists megapixel cameras in producing large, high resolution images<br /><br /><strong>Excellent Corner Brightness</strong><br />No fading along edges of the image<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment</p>";"<p>Series Description<br /><br /> The 2/3"" megapixel JCM lens series provides extremely high megapixel resolution and utilizes Kowa's floating mechanism design. With a close minimum object distance, low distortion, and compact design, these lenses are ideal for machine vision applications.</p>";"lm50jcm";"Kowa LM50JCM 2/3"" 50mm F/2.8 C-Mount Megapixel Industrial Lens. The 2/3"" megapixel JCM lens series provides extremely high megapixel resolution and utilizes Kowa's floating mechanism design.";NULL;"Kowa 2/3"" LM50JCM Lens";"LM50JCM";NULL;NULL
"417";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm6hc";"Kowa LM6HC 1"" 6mm F/1.8 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM6HC Lens";"LM6HC";NULL;NULL
"472";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm8hc";"Kowa LM8HC 1"" 8mm F/1.4 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM8HC Lens";"LM8HC";NULL;NULL
"473";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm12hc";"Kowa LM8HC 1"" 12.5mm F/1.4 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM12HC Lens";"LM12HC";NULL;NULL
"474";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm16hc";"Kowa LM16HC 1"" 16mm F/1.4 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM16HC Lens";"LM16HC";NULL;NULL
"475";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm25hc";"Kowa LM25HC 1"" 25mm F/1.4 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM25HC Lens";"LM25HC";NULL;NULL
"476";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm35hc";"Kowa LM35HC 1"" 35mm F/1.4 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM35HC Lens";"LM35HC";NULL;NULL
"477";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm50hc";"Kowa LM50HC 1"" 50mm F/1.4 C-mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM50HC Lens";"LM50HC";NULL;NULL
"478";"1";"1";"<p><strong><span id=""Section-Title"">Excellent Corner Brightness</span></strong><br />No fading along edges of the image<br /><br /><strong>Perfect for Large Format 1"" Megapixel Applications</strong><br />Assists the megapixel camera in producing large, high resolution images<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications</p>";"<p>Series Description<br /><br /> Introducing Kowa's lineup of megapixel lenses designed for 1"" megapixel cameras. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.</p>";"lm75hc";"Kowa LM75HC 1"" 75mm F/1.8 C-Mount Megapixel Industrial Lens. 1"" megapixel HC lenses have low distortion, excellent light transmission, and can be used with smaller format size cameras.";NULL;"Kowa 1"" LM75HC Lens";"LM75HC";NULL;NULL
"479";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Lightweight and Compact Design</strong><br />Capable of fitting numerous applications<br /><br /><strong>Excellent Corner Brightness</strong><br />No fading along edges of the image<br /><br /><strong>Low Distortion</strong><br />Kowa's design solves distortion issues to create an accurate reproduction of the environment</p>";"<p>Series Description <br /><br /> The 2/3"" JC lens series has a longstanding tradition of providing support to a wide range of vision systems. These lenses have low excellent resolution, and with a focal lengths ranging from 6mm to 100mm, the JC lenses can be used in a wide variety of applications.</p>";"lm6jc";"Kowa LM6JC 2/3"" 6mm F/1.4 C-Mount High Resolution Industrial Lens. These lenses have low excellent resolution, and with a focal lengths ranging from 6mm to 100mm, the JC lenses can be used in a wide variety of applications.";NULL;"Kowa 2/3"" LM6JC Lens";"LM6JC";NULL;NULL
